iris,com,libcom,taux_pauvrete,revenu_median,annee
916920101,91692,Les Ulis,10.6083694760286,21165.0,2012
916920102,91692,Les Ulis,16.2922868741543,18798.5714285714,2012
916920103,91692,Les Ulis,17.4034806961392,18804.4,2012
916920104,91692,Les Ulis,19.0794712533843,17757.0,2012
916920105,91692,Les Ulis,39.3414459556192,13237.3333333333,2012
916920106,91692,Les Ulis,,15719.0,2012
916920107,91692,Les Ulis,19.8413802699318,16463.3333333333,2012
916920108,91692,Les Ulis,,28797.6,2012
920020101,92002,Antony,,40512.5,2012
920020102,92002,Antony,,35995.0,2012
920020103,92002,Antony,,26714.4444444444,2012
920020104,92002,Antony,,31678.9166666667,2012
920020105,92002,Antony,,33408.7142857143,2012
920020106,92002,Antony,,30466.6666666667,2012
920020107,92002,Antony,,33765.8620689655,2012
920020201,92002,Antony,,33766.6666666667,2012
920020202,92002,Antony,10.6723585912487,19782.7777777778,2012
920020203,92002,Antony,,30905.7,2012
920020204,92002,Antony,,26836.1111111111,2012
920020205,92002,Antony,7.66006097560976,23570.303030303,2012
920020301,92002,Antony,,26439.5652173913,2012
920020302,92002,Antony,17.0555108608206,19200.6666666667,2012
920020303,92002,Antony,,30578.6956521739,2012
920020304,92002,Antony,,31330.9523809524,2012
920020305,92002,Antony,10.9409190371991,25920.0,2012
920020306,92002,Antony,29.190824300479,15016.9696969697,2012
920020307,92002,Antony,20.5465587044534,16214.7368421053,2012
920020308,92002,Antony,12.1128699242946,25078.6666666667,2012
920020401,92002,Antony,,29514.0,2012
920020402,92002,Antony,7.51962036868042,27270.6666666667,2012
920020403,92002,Antony,,34492.7777777778,2012
920020404,92002,Antony,,36686.25,2012
920020405,92002,Antony,,34676.6666666667,2012
920020406,92002,Antony,,29628.5,2012
920020407,92002,Antony,,32896.6666666667,2012
920040101,92004,Asnières-sur-Seine,,32920.6666666667,2012
920040102,92004,Asnières-sur-Seine,9.54497354497354,28629.6,2012
920040103,92004,Asnières-sur-Seine,,32556.0,2012
920040104,92004,Asnières-sur-Seine,,32527.9444444444,2012
920040105,92004,Asnières-sur-Seine,,31118.275862069,2012
920040201,92004,Asnières-sur-Seine,7.50079795722949,32802.8,2012
920040202,92004,Asnières-sur-Seine,12.7104922279793,27462.0,2012
920040203,92004,Asnières-sur-Seine,9.00239152716092,32199.2,2012
920040301,92004,Asnières-sur-Seine,12.8912302448094,27409.5238095238,2012
920040302,92004,Asnières-sur-Seine,14.9581463059566,25145.0,2012
920040303,92004,Asnières-sur-Seine,,29149.1304347826,2012
920040304,92004,Asnières-sur-Seine,12.8638964916646,26292.6666666667,2012
920040305,92004,Asnières-sur-Seine,8.4663943557371,32174.0,2012
920040401,92004,Asnières-sur-Seine,7.41138560687433,30982.6666666667,2012
920040402,92004,Asnières-sur-Seine,10.2447117378681,28359.0,2012
920040403,92004,Asnières-sur-Seine,,31870.0,2012
920040404,92004,Asnières-sur-Seine,,30289.0,2012
920040501,92004,Asnières-sur-Seine,28.638726445744,16846.0,2012
920040502,92004,Asnières-sur-Seine,22.3890010090817,17743.0357142857,2012
920040503,92004,Asnières-sur-Seine,18.1986656782802,19158.5,2012
920040504,92004,Asnières-sur-Seine,22.9084080951387,18063.4285714286,2012
920040601,92004,Asnières-sur-Seine,30.6870844247431,15192.0,2012
920040602,92004,Asnières-sur-Seine,30.5225038799793,16088.5,2012
920040603,92004,Asnières-sur-Seine,20.3414634146341,20091.9230769231,2012
920040604,92004,Asnières-sur-Seine,18.6831427517521,22318.5,2012
920040701,92004,Asnières-sur-Seine,26.8161434977578,14512.1739130435,2012
920040702,92004,Asnières-sur-Seine,30.5756061447344,14077.6666666667,2012
920040703,92004,Asnières-sur-Seine,25.6547741802434,16243.6,2012
920040704,92004,Asnières-sur-Seine,26.8210050818746,15398.0,2012
920040705,92004,Asnières-sur-Seine,25.3706754530478,14643.0555555556,2012
920040706,92004,Asnières-sur-Seine,22.7030064624895,16762.0833333333,2012
920040707,92004,Asnières-sur-Seine,15.6326246078773,20446.4,2012
920070101,92007,Bagneux,18.2616330114135,20428.8888888889,2012
920070102,92007,Bagneux,,22225.3333333333,2012
920070103,92007,Bagneux,25.5174035747883,15822.8333333333,2012
920070104,92007,Bagneux,19.3689224052391,17788.3333333333,2012
920070105,92007,Bagneux,21.9435154217763,17164.8484848485,2012
920070106,92007,Bagneux,18.5490519373454,18240.0,2012
920070107,92007,Bagneux,21.0839160839161,15921.25,2012
920070108,92007,Bagneux,19.6299780495453,18428.4,2012
920070109,92007,Bagneux,12.0006548788474,21337.0,2012
920070110,92007,Bagneux,18.4618608549874,18082.8571428571,2012
920070111,92007,Bagneux,11.3280494877247,20786.6666666667,2012
920070112,92007,Bagneux,18.7756966651439,17327.1052631579,2012
920070113,92007,Bagneux,24.6452806909315,16778.6206896552,2012
920070114,92007,Bagneux,25.3164556962025,15456.0,2012
920070115,92007,Bagneux,23.7136465324385,17035.5555555556,2012
920070116,92007,Bagneux,21.6336006753905,15981.7142857143,2012
920090101,92009,Bois-Colombes,27.445652173913,16807.5,2012
920090102,92009,Bois-Colombes,19.6419691695674,20667.6,2012
920090103,92009,Bois-Colombes,13.1360332294912,25632.75,2012
920090104,92009,Bois-Colombes,10.3207810320781,28724.0,2012
920090105,92009,Bois-Colombes,9.70419238135774,26643.0,2012
920090106,92009,Bois-Colombes,10.2402022756005,29500.0,2012
920090107,92009,Bois-Colombes,9.97362742747543,28792.380952381,2012
920090108,92009,Bois-Colombes,11.0885233783035,25904.6666666667,2012
920090109,92009,Bois-Colombes,,34445.0,2012
920090110,92009,Bois-Colombes,,26653.3333333333,2012
920090111,92009,Bois-Colombes,,31014.0,2012
920090112,92009,Bois-Colombes,7.73672055427252,29657.2,2012
920120101,92012,Boulogne-Billancourt,,40175.7142857143,2012
920120102,92012,Boulogne-Billancourt,,39842.3333333333,2012
920120103,92012,Boulogne-Billancourt,,36989.6666666667,2012
920120105,92012,Boulogne-Billancourt,8.68294360385144,33050.4166666667,2012
920120106,92012,Boulogne-Billancourt,,29918.6666666667,2012
920120107,92012,Boulogne-Billancourt,,30000.0,2012
920120201,92012,Boulogne-Billancourt,,34000.8333333333,2012
920120202,92012,Boulogne-Billancourt,,32679.0476190476,2012
920120203,92012,Boulogne-Billancourt,8.75127942681678,33512.0,2012
920120204,92012,Boulogne-Billancourt,9.97001499250375,29058.75,2012
920120205,92012,Boulogne-Billancourt,8.18958568434628,29755.0,2012
920120206,92012,Boulogne-Billancourt,8.42072311785882,33665.0,2012
920120207,92012,Boulogne-Billancourt,9.1687552213868,29377.619047619,2012
920120208,92012,Boulogne-Billancourt,8.26256192498231,32890.0,2012
920120301,92012,Boulogne-Billancourt,12.3222748815166,25064.8333333333,2012
920120302,92012,Boulogne-Billancourt,10.4692604692605,28422.0,2012
920120303,92012,Boulogne-Billancourt,9.77495939989173,27399.4444444444,2012
920120304,92012,Boulogne-Billancourt,18.39859437751,17112.8571428571,2012
920120305,92012,Boulogne-Billancourt,10.7902336571279,27794.0,2012
920120401,92012,Boulogne-Billancourt,7.43397456798174,33297.5,2012
920120402,92012,Boulogne-Billancourt,22.9005998286204,15371.3333333333,2012
920120403,92012,Boulogne-Billancourt,,30434.0,2012
920120404,92012,Boulogne-Billancourt,9.14517160520145,27521.0,2012
920120405,92012,Boulogne-Billancourt,18.4710274306119,24198.2608695652,2012
920120406,92012,Boulogne-Billancourt,10.5330882352941,27484.0,2012
920120501,92012,Boulogne-Billancourt,7.5992438563327,31951.0,2012
920120502,92012,Boulogne-Billancourt,8.17730225448987,33461.6666666667,2012
920120503,92012,Boulogne-Billancourt,10.1143189304398,28012.6666666667,2012
920120504,92012,Boulogne-Billancourt,11.7526541255355,27292.0,2012
920120505,92012,Boulogne-Billancourt,10.6789993693504,28193.0,2012
920120506,92012,Boulogne-Billancourt,8.66888519134775,29099.0476190476,2012
920120601,92012,Boulogne-Billancourt,5.930359085963,36417.0,2012
920120602,92012,Boulogne-Billancourt,7.98427081552402,33881.0,2012
920120603,92012,Boulogne-Billancourt,6.90530252437558,36025.0,2012
920120604,92012,Boulogne-Billancourt,9.64862298195631,31843.3333333333,2012
920120701,92012,Boulogne-Billancourt,10.5310129406515,29691.3333333333,2012
920120702,92012,Boulogne-Billancourt,,37954.6666666667,2012
920120703,92012,Boulogne-Billancourt,,48026.0,2012
920120704,92012,Boulogne-Billancourt,,39145.3333333333,2012
920120705,92012,Boulogne-Billancourt,,37369.0476190476,2012
920120706,92012,Boulogne-Billancourt,,34579.3333333333,2012
920120707,92012,Boulogne-Billancourt,,32584.4827586207,2012
920140101,92014,Bourg-la-Reine,19.2947103274559,17755.0,2012
920140102,92014,Bourg-la-Reine,,37758.0,2012
920140103,92014,Bourg-la-Reine,,30039.3333333333,2012
920140104,92014,Bourg-la-Reine,7.11214025802183,27429.1666666667,2012
920140105,92014,Bourg-la-Reine,8.92700857692981,30098.0,2012
920140106,92014,Bourg-la-Reine,,33829.3333333333,2012
920140107,92014,Bourg-la-Reine,,35226.6666666667,2012
920140108,92014,Bourg-la-Reine,,33973.3333333333,2012
920190101,92019,Châtenay-Malabry,,24244.5,2012
920190102,92019,Châtenay-Malabry,,33151.0,2012
920190103,92019,Châtenay-Malabry,,32289.3333333333,2012
920190104,92019,Châtenay-Malabry,7.95454545454545,24732.2222222222,2012
920190105,92019,Châtenay-Malabry,23.8893322692205,15731.0,2012
920190106,92019,Châtenay-Malabry,16.9084045301013,16871.25,2012
920190107,92019,Châtenay-Malabry,31.9599764567393,14255.0,2012
920190108,92019,Châtenay-Malabry,29.0533417668142,14918.4615384615,2012
920190109,92019,Châtenay-Malabry,8.12919615314825,23546.6666666667,2012
920190110,92019,Châtenay-Malabry,,25515.0,2012
920190111,92019,Châtenay-Malabry,,25442.7586206897,2012
920190112,92019,Châtenay-Malabry,,31545.3333333333,2012
920190113,92019,Châtenay-Malabry,,33535.5,2012
920190114,92019,Châtenay-Malabry,,34016.1904761905,2012
920200101,92020,Châtillon,10.4656688049418,25319.6153846154,2012
920200102,92020,Châtillon,8.43100966481596,25565.0,2012
920200103,92020,Châtillon,12.1867881548975,21735.5,2012
920200104,92020,Châtillon,,27178.6666666667,2012
920200105,92020,Châtillon,16.3684084943927,19747.3076923077,2012
920200106,92020,Châtillon,,28526.6666666667,2012
920200107,92020,Châtillon,,29628.6206896552,2012
920200108,92020,Châtillon,8.37660089996539,23138.5714285714,2012
920200109,92020,Châtillon,7.24014336917563,27367.2857142857,2012
920200111,92020,Châtillon,,27647.5,2012
920200112,92020,Châtillon,,31791.0,2012
920220101,92022,Chaville,,41517.619047619,2012
920220102,92022,Chaville,,28360.5555555556,2012
920220103,92022,Chaville,,31220.6666666667,2012
920220104,92022,Chaville,,27223.0303030303,2012
920220105,92022,Chaville,13.2411067193676,20252.0,2012
920220106,92022,Chaville,,27541.6,2012
920220107,92022,Chaville,9.80392156862745,27234.4444444444,2012
920220108,92022,Chaville,10.2030708271421,25064.6666666667,2012
920220109,92022,Chaville,,33072.5,2012
920230101,92023,Clamart,,30040.0,2012
920230102,92023,Clamart,,27621.25,2012
920230103,92023,Clamart,,27848.8,2012
920230104,92023,Clamart,6.55848546315078,28033.3333333333,2012
920230105,92023,Clamart,,31865.0,2012
920230201,92023,Clamart,,33050.9523809524,2012
920230202,92023,Clamart,,31753.7735849057,2012
920230203,92023,Clamart,,32708.8,2012
920230301,92023,Clamart,,26815.3333333333,2012
920230302,92023,Clamart,,26961.4285714286,2012
920230303,92023,Clamart,,32242.5,2012
920230304,92023,Clamart,,35894.0,2012
920230401,92023,Clamart,,30610.9523809524,2012
920230402,92023,Clamart,9.96296296296296,25924.3333333333,2012
920230501,92023,Clamart,18.951710749818,16954.6666666667,2012
920230502,92023,Clamart,21.3298791018998,16717.7777777778,2012
920230503,92023,Clamart,20.968128444764,16718.0,2012
920230504,92023,Clamart,20.4331046312178,16744.7826086957,2012
920230505,92023,Clamart,24.3804664723032,15747.6923076923,2012
920230506,92023,Clamart,,26370.5,2012
920230507,92023,Clamart,,26013.0,2012
920240101,92024,Clichy,21.5133876600698,20693.0,2012
920240102,92024,Clichy,19.294003868472,20877.1666666667,2012
920240103,92024,Clichy,22.9233985934233,19264.0,2012
920240104,92024,Clichy,24.126235068574,17444.0,2012
920240201,92024,Clichy,14.8494288681205,18954.1666666667,2012
920240202,92024,Clichy,34.3515541264737,14682.7777777778,2012
920240203,92024,Clichy,25.3477588871716,17940.7692307692,2012
920240301,92024,Clichy,28.2258064516129,15167.0833333333,2012
920240302,92024,Clichy,25.1119737234996,17474.0,2012
920240303,92024,Clichy,18.9993666877771,19204.0,2012
920240304,92024,Clichy,18.1585107568833,18058.2608695652,2012
920240401,92024,Clichy,20.7850133809099,17926.5,2012
920240402,92024,Clichy,24.1115609536662,17977.0,2012
920240403,92024,Clichy,25.7994186046512,18023.3333333333,2012
920240404,92024,Clichy,29.6081567373051,15710.0,2012
920240405,92024,Clichy,29.6067319251245,15285.7142857143,2012
920240501,92024,Clichy,57.3193560464246,10558.8461538462,2012
920240502,92024,Clichy,24.5033112582781,19244.2307692308,2012
920240503,92024,Clichy,32.8267477203647,16024.0,2012
920240504,92024,Clichy,22.6638349514563,19396.6666666667,2012
920240601,92024,Clichy,17.1159945627549,19965.652173913,2012
920240602,92024,Clichy,14.3275755706354,24712.0,2012
920250101,92025,Colombes,11.0211706102117,26974.7826086957,2012
920250102,92025,Colombes,13.0819672131148,25926.4,2012
920250103,92025,Colombes,10.896578092143,29026.6666666667,2012
920250104,92025,Colombes,9.77334165107091,28981.9047619048,2012
920250105,92025,Colombes,,31746.6666666667,2012
920250106,92025,Colombes,12.0356970574047,23745.5555555556,2012
920250107,92025,Colombes,,26816.0,2012
920250108,92025,Colombes,,33416.6666666667,2012
920250109,92025,Colombes,8.07775377969763,27960.8888888889,2012
920250110,92025,Colombes,,27160.0,2012
920250111,92025,Colombes,8.83498583569405,28799.4444444444,2012
920250113,92025,Colombes,10.3025347506132,25716.6666666667,2012
920250201,92025,Colombes,24.9260500887399,15409.0476190476,2012
920250202,92025,Colombes,30.7660455486542,14864.0740740741,2012
920250203,92025,Colombes,35.6274145085134,13740.243902439,2012
920250204,92025,Colombes,20.9585121602289,18373.2142857143,2012
920250205,92025,Colombes,21.5037593984962,17798.0,2012
920250206,92025,Colombes,15.2643917686898,18635.0,2012
920250207,92025,Colombes,23.6167002012072,16449.3548387097,2012
920250208,92025,Colombes,21.7220033764772,16569.4444444444,2012
920250209,92025,Colombes,24.3068987749839,16923.0,2012
920250210,92025,Colombes,25.7624398073836,16721.0526315789,2012
920250211,92025,Colombes,33.0777366472766,14999.0833333333,2012
920250212,92025,Colombes,14.6925403225806,22722.0,2012
920250301,92025,Colombes,30.9471846355303,14245.0,2012
920250302,92025,Colombes,15.2330743618202,22581.875,2012
920250303,92025,Colombes,14.3350918682918,20600.0,2012
920250304,92025,Colombes,8.66438356164384,25454.7619047619,2012
920250305,92025,Colombes,14.6940503917002,19206.0,2012
920250306,92025,Colombes,9.01089689857502,26288.0952380952,2012
920250401,92025,Colombes,21.1617161716172,17970.4,2012
920250402,92025,Colombes,35.8761061946903,13656.6666666667,2012
920250403,92025,Colombes,37.5913216736772,14502.6666666667,2012
920260101,92026,Courbevoie,6.4327485380117,30343.1111111111,2012
920260102,92026,Courbevoie,10.6807990216062,28827.1428571429,2012
920260103,92026,Courbevoie,14.1324921135647,24334.9206349206,2012
920260201,92026,Courbevoie,6.75076713262871,32849.0476190476,2012
920260202,92026,Courbevoie,,30278.0,2012
920260203,92026,Courbevoie,5.70505920344456,33482.0,2012
920260204,92026,Courbevoie,9.25540765391015,28910.0,2012
920260301,92026,Courbevoie,,26564.0,2012
920260302,92026,Courbevoie,,34584.347826087,2012
920260303,92026,Courbevoie,,34876.5,2012
920260304,92026,Courbevoie,,36673.3333333333,2012
920260305,92026,Courbevoie,,30938.8571428571,2012
920260402,92026,Courbevoie,15.5044247787611,24509.3333333333,2012
920260403,92026,Courbevoie,16.6045471487141,19600.6666666667,2012
920260404,92026,Courbevoie,8.83552333484368,29193.3333333333,2012
920260405,92026,Courbevoie,13.8006571741512,23888.0,2012
920260406,92026,Courbevoie,7.83068783068783,31254.2857142857,2012
920260501,92026,Courbevoie,15.8819836785938,23180.4761904762,2012
920260502,92026,Courbevoie,18.1325863678805,20945.3846153846,2012
920260503,92026,Courbevoie,8.20335932813437,27543.8333333333,2012
920260504,92026,Courbevoie,17.8580990629183,19506.6666666667,2012
920260505,92026,Courbevoie,11.5077250932339,28920.0,2012
920260506,92026,Courbevoie,29.4267981014969,17307.0,2012
920260601,92026,Courbevoie,8.6506541691076,28583.3333333333,2012
920260602,92026,Courbevoie,8.05870949875381,30834.0,2012
920260603,92026,Courbevoie,10.380557648832,28962.3076923077,2012
920260701,92026,Courbevoie,,27980.6666666667,2012
920260702,92026,Courbevoie,12.1059268600252,22518.5,2012
920260703,92026,Courbevoie,,28770.9523809524,2012
920260704,92026,Courbevoie,8.04700017803098,28662.0,2012
920260705,92026,Courbevoie,,37311.4347826087,2012
920320101,92032,Fontenay-aux-Roses,,23232.380952381,2012
920320102,92032,Fontenay-aux-Roses,,22952.2222222222,2012
920320103,92032,Fontenay-aux-Roses,26.3145082765336,15422.7777777778,2012
920320104,92032,Fontenay-aux-Roses,,34227.3333333333,2012
920320105,92032,Fontenay-aux-Roses,,24827.6,2012
920320106,92032,Fontenay-aux-Roses,,23160.0,2012
920320107,92032,Fontenay-aux-Roses,,25669.0,2012
920320108,92032,Fontenay-aux-Roses,,23877.1428571429,2012
920320109,92032,Fontenay-aux-Roses,,30308.0,2012
920320110,92032,Fontenay-aux-Roses,,32352.6666666667,2012
920320111,92032,Fontenay-aux-Roses,,29507.6,2012
920330101,92033,Garches,5.8647204483253,31926.0,2012
920330102,92033,Garches,,29636.6666666667,2012
920330103,92033,Garches,,41352.8,2012
920330104,92033,Garches,,32590.0,2012
920330105,92033,Garches,,38382.8,2012
920330106,92033,Garches,,34431.2,2012
920330107,92033,Garches,,33645.0,2012
920330108,92033,Garches,,29141.4285714286,2012
920350101,92035,La Garenne-Colombes,8.70827285921625,23329.6,2012
920350102,92035,La Garenne-Colombes,13.6230578698491,23407.1428571429,2012
920350103,92035,La Garenne-Colombes,10.415714938328,27678.5,2012
920350104,92035,La Garenne-Colombes,,32404.0,2012
920350105,92035,La Garenne-Colombes,,30071.5,2012
920350106,92035,La Garenne-Colombes,,27450.4761904762,2012
920350108,92035,La Garenne-Colombes,,29468.0,2012
920350109,92035,La Garenne-Colombes,9.5025053686471,28599.0,2012
920350110,92035,La Garenne-Colombes,,34087.619047619,2012
920350111,92035,La Garenne-Colombes,7.39971232219914,30646.6666666667,2012
920350112,92035,La Garenne-Colombes,,23217.1428571429,2012
920360101,92036,Gennevilliers,25.307461054933,15488.6956521739,2012
920360102,92036,Gennevilliers,28.2907662082515,14574.6341463415,2012
